State Name,Two Wheeler,Three Wheeler,Four Wheeler,Goods Vehicles,Public Service Vehicle,Special Category Vehicles,Ambulance/Hearses,Construction Equipment Vehicle,Other,Grand Total,total-charging-stations,Charging_Station_Share (%),Chargers per 1k EVs,EV_per_Station
Jharkhand,33868,67415.0,5114,492.0,728.0,36.0,18.0,22.0,145.0,94027,166.0,3.0911257202251035,2.1008526474426725,3064.9300131662294
Delhi,57687,81663.0,5072,431.0,518.0,16.0,25.0,29.0,16.0,97867,59.0,21.05267831001572,4.190807453936249,5237.7728950083665
Telangana,23030,68550.0,5988,665.0,296.0,2.0,16.0,19.0,291.0,108832,283.0,10.201145834059707,5.337582474257491,2317.07492133301
Assam,53172,50399.0,1176,290.0,661.0,2.0,2.0,17.0,332.0,257480,57.0,8.05767671660351,4.554313481076651,6947.873847135722
Maharashtra,49837,102965.0,4752,1900.0,671.0,31.0,27.0,31.0,251.0,117520,186.0,7.073287877568405,6.278010229652631,175.8618508175815
Uttar Pradesh,58890,87112.0,670,531.0,296.0,40.0,7.0,6.0,245.0,241521,261.0,18.564898944252583,6.572800733872576,3899.8192036062214
Haryana,32234,34917.0,7751,1771.0,469.0,21.0,2.0,29.0,215.0,48917,48.0,21.28917271552239,6.721177509714729,4845.162211490149
Delhi,36417,113494.0,4390,1277.0,385.0,20.0,28.0,25.0,134.0,168979,144.0,18.898804829911125,4.504051450448917,2670.6986259153723
Delhi,40557,75281.0,1261,605.0,496.0,37.0,5.0,14.0,249.0,232366,172.0,6.121927761440836,5.933490144520483,2457.2241465533375
Madhya Pradesh,46880,40362.0,2388,488.0,749.0,37.0,5.0,35.0,278.0,253833,48.0,7.734251949477871,4.177855143767559,2165.326126465149
Bihar,21983,82188.0,3357,1113.0,715.0,47.0,18.0,1.0,119.0,162004,40.0,12.320198501123413,6.200208852729467,4993.637333757382
Rajasthan,57878,78297.0,140,77.0,931.0,15.0,19.0,34.0,300.0,58214,108.0,7.473878067456755,5.001194329911465,1709.6427744586094
Maharashtra,11972,98576.0,1548,1875.0,993.0,1.0,0.0,35.0,154.0,96177,105.0,22.82321985397795,1.5202745828911985,5173.494372863781
Rajasthan,7056,77511.0,1654,1443.0,69.0,34.0,18.0,3.0,132.0,52274,116.0,15.319358991073015,2.491970468691621,7781.417538828939
Andhra Pradesh,15294,33453.0,3506,198.0,173.0,35.0,4.0,14.0,216.0,127542,211.0,17.59601459327911,2.568536481545108,4709.480177217941
Delhi,53956,87791.0,7593,1302.0,417.0,7.0,25.0,32.0,237.0,284828,252.0,9.243859461708004,0.7755823856321514,5592.105544316708
Delhi,53850,97092.0,3285,420.0,695.0,49.0,17.0,24.0,275.0,45813,214.0,12.948997726540204,3.3097562666463487,5714.793794418691
Assam,8461,94698.0,1287,1725.0,951.0,47.0,15.0,34.0,339.0,98307,145.0,24.04518084214032,5.811273801987635,4534.764640544852
Haryana,9430,67533.0,7901,630.0,533.0,29.0,24.0,36.0,340.0,63095,167.0,19.3791215304487,2.7271984138859082,2321.865542188403
West Bengal,44070,37591.0,1648,1955.0,422.0,0.0,19.0,16.0,436.0,88674,46.0,17.205087608810146,3.019860600378464,6505.734143027958
Gujarat,6260,48114.0,1223,358.0,338.0,30.0,10.0,27.0,462.0,27023,204.0,14.11472319451149,5.601246717669345,3574.366931160882
Uttarakhand,17088,89500.0,4252,1825.0,706.0,20.0,19.0,33.0,239.0,258227,94.0,10.417233610017847,1.2794603046437665,1124.1741882599204
Maharashtra,10429,118358.0,3488,396.0,507.0,38.0,15.0,15.0,474.0,243088,291.0,8.578493187055319,0.32850628817963445,5224.622780446295
Bihar,46259,41911.0,4953,744.0,923.0,46.0,25.0,5.0,283.0,19530,37.0,22.271920865454398,3.166653643827569,3763.756816874968
Chhattisgarh,51769,20450.0,6728,342.0,412.0,43.0,25.0,2.0,387.0,267277,95.0,15.430224913525599,1.1016222242395333,7235.119887867664
Gujarat,54486,33689.0,3928,645.0,849.0,22.0,26.0,9.0,385.0,183902,298.0,10.544836652205714,0.6768282053143027,1615.956969859062
Andhra Pradesh,50972,31526.0,2511,1510.0,577.0,23.0,9.0,26.0,485.0,200227,249.0,21.412163030101155,3.995069757920374,202.86344123428898
Gujarat,17769,14060.0,7589,1576.0,942.0,30.0,24.0,9.0,77.0,57092,187.0,1.1172597204631645,1.612549280220899,1195.6526094548874
West Bengal,28445,50944.0,1712,1450.0,957.0,26.0,15.0,33.0,4.0,252163,35.0,1.7401159578962035,0.6004218516302892,1006.2758649341835
Telangana,42877,8223.0,5770,1548.0,509.0,31.0,8.0,17.0,340.0,166545,281.0,12.074175661800671,2.478125399341763,1720.9890894394475
Karnataka,13415,1790.0,6918,179.0,9.0,10.0,0.0,11.0,284.0,299712,14.0,13.67224044585479,4.011618653642132,944.7652349821019
Chhattisgarh,3408,45942.0,2595,580.0,111.0,49.0,23.0,23.0,240.0,9194,240.0,15.027128609915668,6.194372011031865,5871.375752540339
Karnataka,23793,111728.0,3851,234.0,903.0,30.0,2.0,19.0,172.0,176919,75.0,5.0357525440421576,2.767831194049864,3884.201077081503
Uttar Pradesh,4254,18506.0,6113,89.0,625.0,42.0,12.0,35.0,274.0,253963,115.0,11.566698318858576,3.909576537031916,6500.2021522895975
Bihar,54945,51401.0,3841,1138.0,811.0,38.0,1.0,8.0,358.0,63431,287.0,13.228463462698313,5.6331073540032195,3519.6228790562172
Telangana,5059,62808.0,1165,1305.0,412.0,27.0,23.0,32.0,34.0,17533,256.0,2.4249069833842154,6.643997210519402,3641.372814305977
Delhi,42645,24180.0,782,1759.0,573.0,15.0,8.0,20.0,458.0,56947,232.0,5.64346366407797,3.8987758423112115,2076.728881189684
Andhra Pradesh,42230,86986.0,5305,143.0,128.0,17.0,16.0,28.0,209.0,158343,145.0,18.166513266096235,6.40512043133258,1244.2039651500497
West Bengal,18831,4660.0,4605,709.0,536.0,38.0,11.0,38.0,231.0,3608,239.0,8.795550887015505,1.396742772518569,7488.786894224359
Gujarat,4100,16062.0,4771,108.0,583.0,27.0,1.0,0.0,359.0,21512,142.0,14.36129906254778,2.065151892885742,6665.394347963958
Karnataka,49419,63963.0,7953,1621.0,996.0,11.0,9.0,19.0,40.0,183836,48.0,21.41350670703568,2.6921791890336433,3267.1819553180635
Haryana,12262,59373.0,6651,675.0,236.0,16.0,6.0,17.0,425.0,262367,16.0,22.942342889026044,4.871903808229491,7567.8976649997285
Gujarat,48783,53996.0,1933,788.0,305.0,0.0,10.0,10.0,133.0,139541,121.0,8.20615896747514,6.596241585656569,6160.89677097562
Andhra Pradesh,8681,90502.0,4792,262.0,245.0,6.0,19.0,3.0,422.0,168388,185.0,21.984978992121878,3.9872976942851532,2011.3249695321126
Telangana,37156,62721.0,4287,905.0,582.0,24.0,11.0,21.0,352.0,92236,181.0,8.619111641939474,1.287357711507788,2041.520095996511
Andhra Pradesh,19543,54572.0,544,785.0,439.0,10.0,10.0,3.0,358.0,13329,271.0,23.029752423560797,6.586223800064102,4011.5941558147333
Punjab,40325,49317.0,7658,679.0,613.0,6.0,15.0,25.0,314.0,8042,59.0,5.3242745130013684,4.504404124886417,6939.65190364565
Karnataka,9270,20125.0,4395,1144.0,130.0,26.0,2.0,11.0,44.0,32940,182.0,8.770798535496498,0.5802080901829231,6871.504452073267
Jharkhand,34721,92608.0,2458,1602.0,215.0,49.0,20.0,9.0,159.0,159396,23.0,4.093281193262328,2.7569162075009124,4274.266831294995
Punjab,45153,98169.0,6062,125.0,721.0,41.0,8.0,39.0,375.0,170598,157.0,10.710328840663346,4.334264888995095,4836.358697863888
Madhya Pradesh,46463,21324.0,4271,444.0,487.0,20.0,8.0,27.0,450.0,226532,71.0,20.614073029180524,3.424540613098942,2499.66253178086
Bihar,1952,109802.0,4506,1528.0,327.0,41.0,11.0,21.0,148.0,250580,261.0,17.716095327064693,3.639754385481513,3588.8920328325135
Assam,23972,96239.0,1595,1784.0,74.0,0.0,8.0,15.0,169.0,40506,111.0,2.945995274789834,4.920617390424113,6666.482354182042
Odisha,1213,94504.0,1729,1895.0,145.0,13.0,1.0,8.0,33.0,122710,98.0,14.533990077699928,2.8104924724590106,7236.3050861212905
Jharkhand,40280,58245.0,4492,44.0,861.0,38.0,29.0,35.0,108.0,98411,202.0,1.698876298713532,3.1502481832420974,6393.05405456011
Andhra Pradesh,41246,69456.0,3423,841.0,654.0,47.0,21.0,22.0,212.0,209327,7.0,19.25106699164934,4.333384153261433,2109.7706383464006
Maharashtra,14875,113890.0,768,1306.0,716.0,45.0,8.0,7.0,443.0,217597,176.0,2.8390460728467226,1.955772812918371,2501.3477702628293
Uttar Pradesh,22190,81716.0,3962,1182.0,258.0,8.0,1.0,20.0,160.0,230458,225.0,4.138800306567064,6.297039393960102,6013.454532689659
Madhya Pradesh,27728,100116.0,7977,588.0,622.0,1.0,29.0,10.0,69.0,69143,87.0,21.661090118668852,5.221460434227569,5170.419699366728
Delhi,47684,101259.0,658,1888.0,503.0,23.0,16.0,31.0,259.0,19440,266.0,18.391170382119952,5.9876332940871215,5661.604253438977
Bihar,48977,77122.0,2271,536.0,220.0,7.0,1.0,28.0,192.0,226007,65.0,14.202462065192075,2.6124153695268957,4776.4511043051425
Maharashtra,45256,118453.0,5933,1197.0,519.0,2.0,15.0,21.0,84.0,120702,87.0,22.388657338046766,0.8008667638540057,6419.55044314321
Chhattisgarh,6753,87312.0,421,613.0,409.0,7.0,28.0,23.0,110.0,218271,279.0,23.130814487639938,5.336120675575795,539.1910003051539
Delhi,27914,61116.0,5396,607.0,176.0,9.0,19.0,12.0,188.0,198284,284.0,12.777721659603273,0.5188435683387029,7287.664670433952
Maharashtra,28480,93695.0,7537,518.0,792.0,14.0,0.0,13.0,183.0,166540,234.0,19.825682632693766,4.4782507384000345,7871.2719349133295
Maharashtra,44048,56594.0,4073,715.0,138.0,20.0,14.0,12.0,183.0,22850,159.0,17.168630459253535,5.96951725018354,5975.69106209669
Odisha,23076,81939.0,5886,1236.0,963.0,46.0,22.0,10.0,170.0,48574,197.0,2.037704700224594,2.158572408369417,1024.0267948580513
Bihar,56187,67278.0,5945,1506.0,212.0,45.0,6.0,11.0,331.0,58710,11.0,8.326418574992172,4.011503924376199,1438.9155631411625
West Bengal,38377,109810.0,1775,125.0,648.0,22.0,19.0,16.0,353.0,101768,133.0,14.251297968951933,6.330453111705193,1673.447879465199
Kerala,13006,12679.0,5992,50.0,912.0,33.0,12.0,11.0,196.0,270445,144.0,5.145086040264644,6.5611002734740484,2601.6913706198156
Rajasthan,9027,94145.0,2250,497.0,885.0,28.0,19.0,12.0,165.0,158917,261.0,16.177798226490978,4.114604448116441,73.25133324173859
Maharashtra,17978,109394.0,6327,1966.0,386.0,9.0,1.0,28.0,179.0,134863,162.0,7.6754945061908835,4.116538517314662,3369.492243858508
Jharkhand,21163,14579.0,658,1572.0,17.0,34.0,17.0,17.0,402.0,25316,219.0,2.9425309879249935,3.6721504186924316,7703.028680184423
Assam,1565,39365.0,7558,164.0,61.0,29.0,19.0,22.0,65.0,125649,76.0,14.687825349411556,6.211427417217281,5672.406533426356
Odisha,13778,2897.0,4828,931.0,875.0,25.0,16.0,35.0,233.0,223669,27.0,16.682398449368634,0.8725061849204877,6069.579376040194
Assam,39650,110663.0,3285,1828.0,943.0,34.0,22.0,20.0,350.0,81378,158.0,12.481643974735544,2.404295640629763,2764.512794184787
Madhya Pradesh,55985,50727.0,1452,1678.0,399.0,1.0,0.0,23.0,353.0,209119,270.0,8.896997552922695,5.678696561989037,898.7436065499749
Assam,53298,86441.0,4265,850.0,343.0,10.0,13.0,23.0,55.0,11743,18.0,13.16334427670638,1.2369167234028546,4439.102569851896
Tamil Nadu,18052,85534.0,6045,1657.0,718.0,0.0,9.0,21.0,236.0,173316,202.0,14.001339010544111,3.9336915337643497,7628.981811254568
Odisha,48823,95832.0,5825,1232.0,468.0,27.0,12.0,37.0,172.0,213487,248.0,8.474522406900778,1.5064921008467647,370.4081161108235
Andhra Pradesh,8960,115918.0,1382,1497.0,181.0,13.0,1.0,30.0,11.0,53486,124.0,11.41905958627241,4.183497708177314,1915.0900725850486
Gujarat,18858,88984.0,5409,500.0,807.0,0.0,14.0,34.0,489.0,175719,57.0,20.844539219599845,1.025140689488163,5520.1278498998745
Telangana,14547,35817.0,3369,789.0,682.0,21.0,28.0,19.0,104.0,266228,68.0,16.54241757698007,4.674208377282024,2905.8923504298295
Chhattisgarh,53862,117448.0,4368,520.0,818.0,21.0,15.0,1.0,402.0,97856,48.0,10.5080821935548,1.4746714544680257,1809.2106533697042
Bihar,37121,113177.0,2866,411.0,308.0,18.0,29.0,22.0,425.0,274618,199.0,10.444801503958319,3.2985157025701217,770.7873259832397
Tamil Nadu,57051,108244.0,1575,263.0,143.0,21.0,7.0,28.0,2.0,132106,261.0,14.491363710139721,3.124600185932807,350.9002308190809
Haryana,28148,9610.0,5287,1968.0,706.0,2.0,6.0,21.0,482.0,266050,279.0,23.955822448424378,0.8722534627598334,7794.227170705663
Uttar Pradesh,44171,31847.0,2740,1866.0,436.0,49.0,8.0,5.0,250.0,291300,29.0,18.82866308853452,4.721236476452261,3240.475308694384
Kerala,45996,69893.0,4788,1878.0,121.0,40.0,1.0,14.0,424.0,61081,33.0,15.145609375814058,4.403242453820749,7165.370160614723
Kerala,17465,98843.0,4645,943.0,121.0,27.0,17.0,10.0,400.0,44131,54.0,10.150113246171749,4.229972393266422,1574.5988448423511
Gujarat,53819,91682.0,3454,547.0,566.0,21.0,2.0,34.0,225.0,14927,228.0,13.487008037866621,3.6482896087229917,4076.0618589218084
Bihar,57289,91784.0,1563,1040.0,990.0,48.0,27.0,0.0,201.0,81488,113.0,5.512128811083168,2.9472323807648255,7982.594788301738
Rajasthan,35395,102051.0,3073,1077.0,98.0,43.0,15.0,18.0,347.0,65048,161.0,1.6255141094495602,2.4226372591903202,2851.9154517139827
Telangana,55679,30914.0,7014,1231.0,478.0,22.0,2.0,23.0,160.0,23202,58.0,24.686878003832938,1.4964283749109675,4612.366445722186
West Bengal,27882,21199.0,1337,661.0,724.0,8.0,15.0,39.0,295.0,92795,180.0,19.121349050252107,4.436377504599218,2054.496582767947
Odisha,36611,118239.0,5564,294.0,404.0,22.0,10.0,14.0,52.0,33415,77.0,2.6431947862066805,1.0916126836455464,1279.7652270817568
Jharkhand,9646,91575.0,7450,1324.0,604.0,14.0,2.0,11.0,298.0,16207,284.0,20.369490248255683,6.912731451221352,4227.074480044154
Andhra Pradesh,45144,74614.0,1077,259.0,847.0,12.0,22.0,8.0,111.0,11582,86.0,23.860366375628345,0.3838697609708227,7095.539056920313
Gujarat,10676,117549.0,4601,700.0,174.0,0.0,5.0,30.0,453.0,72545,196.0,14.6613726487126,6.613399943650488,4741.116258308866
Uttar Pradesh,44825,59325.0,7820,1230.0,300.0,45.0,15.0,20.0,268.0,299498,187.0,2.89589950331292,1.5472886679858606,4389.57147209661
Tamil Nadu,41505,43580.0,3017,878.0,469.0,22.0,17.0,30.0,290.0,119032,275.0,8.076171710680942,4.149424132406744,6366.199346367446
Assam,30390,106948.0,2898,371.0,158.0,2.0,2.0,3.0,3.0,197789,50.0,17.623423836618088,4.4670048602800225,7662.813342278097
Delhi,32908,16911.0,3468,1622.0,787.0,26.0,24.0,12.0,413.0,238028,60.0,3.6443963608502954,6.886210647956531,508.7256045583229
Odisha,12001,30183.0,1531,1988.0,98.0,39.0,12.0,26.0,25.0,206367,135.0,16.20078028221903,1.9326864728979396,603.7658884810028
Karnataka,22990,51537.0,6239,981.0,144.0,17.0,12.0,25.0,305.0,6359,149.0,9.969677678882253,1.5555298031606095,5067.077504612863
Chhattisgarh,26807,118351.0,833,1472.0,708.0,21.0,13.0,13.0,119.0,187356,106.0,1.787575315918281,5.897707261584658,5466.400857429752
Jharkhand,34621,30418.0,2925,1457.0,123.0,46.0,2.0,20.0,153.0,280537,53.0,5.485143004104479,3.4948720310133483,6139.666660227828
Uttarakhand,1225,17495.0,4179,972.0,615.0,30.0,8.0,37.0,174.0,226606,73.0,2.8321938843852315,4.135567249855902,4066.1639914026473
Madhya Pradesh,26199,64383.0,6731,900.0,739.0,28.0,22.0,1.0,123.0,187451,247.0,0.8305479434662479,4.612608849321284,7938.992248148012
Kerala,17744,68844.0,7686,1355.0,811.0,18.0,24.0,1.0,467.0,190820,168.0,15.17090349922727,1.9373688797769901,394.7127687549845
West Bengal,5842,15135.0,1526,195.0,247.0,48.0,10.0,33.0,13.0,2764,291.0,19.95956775270843,1.9972046293100967,3407.3601122674772
Andhra Pradesh,2111,86847.0,1458,1271.0,132.0,7.0,16.0,7.0,451.0,247146,277.0,21.617291319077967,4.273707527146215,7537.570201997394
Jharkhand,44593,81211.0,664,1731.0,108.0,41.0,16.0,34.0,263.0,144322,125.0,5.389576345712756,3.6770462949626,634.8181938859609
Tamil Nadu,52284,89002.0,4093,1399.0,603.0,27.0,8.0,36.0,372.0,256307,199.0,5.199407819453384,3.227584624974084,1933.5953175998575
Telangana,28724,22529.0,2517,807.0,459.0,38.0,16.0,22.0,159.0,119489,73.0,1.3875949713209899,2.37978936781626,1998.3972420491903
Assam,11964,70358.0,375,1745.0,623.0,41.0,18.0,20.0,26.0,264520,205.0,9.011924048647714,1.7408873989440614,3602.684010833783
Assam,43201,92717.0,6451,435.0,306.0,13.0,1.0,23.0,409.0,215510,39.0,20.198372823908738,0.8813613903915523,5731.080722953366
Madhya Pradesh,11991,56764.0,7459,1448.0,539.0,8.0,12.0,29.0,0.0,147949,209.0,22.569306977498957,5.250205894116361,7339.825960663916
Gujarat,26694,119359.0,4158,1992.0,929.0,1.0,14.0,33.0,72.0,59357,194.0,4.751433356554977,4.270573073024132,6245.1833914087265
Andhra Pradesh,8012,95383.0,4890,1304.0,506.0,21.0,27.0,27.0,276.0,276292,36.0,18.82888148360844,0.6347435006172933,6127.320507691639
Odisha,20739,91337.0,4448,404.0,934.0,40.0,4.0,27.0,113.0,185354,209.0,11.96999151989886,3.1559607936189824,6818.922456476306
Tamil Nadu,52469,54030.0,6487,890.0,582.0,16.0,10.0,15.0,216.0,126675,94.0,3.201146642082333,0.600541038675995,3478.1837506001652
Andhra Pradesh,53265,105450.0,5793,1839.0,713.0,36.0,8.0,25.0,481.0,183668,149.0,22.47585474339754,5.47634804289112,5623.730387231578
Andhra Pradesh,16756,50212.0,5083,664.0,877.0,36.0,3.0,6.0,352.0,107123,116.0,9.642628251138532,1.3225710086954672,4454.267881507294
Jharkhand,54757,39747.0,2100,1999.0,802.0,10.0,14.0,16.0,83.0,296307,31.0,17.7957920946982,1.4695815095081004,4803.11427323837
Tamil Nadu,31104,5906.0,877,1892.0,789.0,32.0,29.0,21.0,399.0,36438,126.0,3.3649393675055954,5.408912356087901,7651.770033467592
Chhattisgarh,45398,16991.0,1612,985.0,996.0,4.0,3.0,14.0,29.0,43994,148.0,21.434439170051427,5.859164810625558,5906.184115608668
Punjab,24150,28745.0,3394,512.0,386.0,15.0,3.0,2.0,285.0,115828,104.0,2.259312147375646,3.5181145714948765,6071.306535381835
Gujarat,20050,110324.0,7217,866.0,931.0,36.0,11.0,39.0,54.0,229452,264.0,14.216174098345208,2.10823445751224,4490.415096238096
Tamil Nadu,57853,119350.0,2417,1029.0,383.0,33.0,4.0,28.0,71.0,239021,217.0,11.155019688619896,6.5832435714424875,106.0373665208273
Telangana,33662,119980.0,5186,782.0,969.0,11.0,27.0,22.0,29.0,112963,271.0,7.568146212168326,2.4756073210297966,4134.514216566053
West Bengal,51283,61306.0,6747,1772.0,810.0,24.0,19.0,6.0,439.0,23324,174.0,18.931881077149693,6.922255467486058,2737.3601665909005
Uttarakhand,19120,8522.0,1154,1711.0,669.0,18.0,26.0,6.0,213.0,148328,76.0,13.88939287199859,3.08994080671333,1038.093715129243
Andhra Pradesh,16009,56224.0,564,35.0,842.0,20.0,20.0,25.0,137.0,252951,218.0,1.8467479318140156,6.312987366872094,1770.4486999805354
Tamil Nadu,12609,72302.0,4480,950.0,630.0,4.0,29.0,21.0,373.0,54438,147.0,17.37442705388552,1.6409622151078713,1685.727838853655
Andhra Pradesh,17902,68625.0,5139,946.0,950.0,34.0,16.0,3.0,227.0,156712,147.0,10.154185629114496,3.146797929581658,1221.7313358966856
Gujarat,10514,34897.0,6400,1437.0,75.0,23.0,15.0,32.0,100.0,5357,183.0,16.28891692379701,2.5599940123602156,636.0227741411318
Jharkhand,23009,98364.0,707,1702.0,269.0,38.0,26.0,35.0,51.0,76214,58.0,7.519583491336039,4.492414113433598,6671.591496744735
Telangana,9657,72151.0,5600,1913.0,692.0,14.0,26.0,37.0,23.0,5311,18.0,15.729625643306939,3.4545576033779697,700.7801400767518
Madhya Pradesh,11549,111773.0,527,74.0,580.0,20.0,9.0,2.0,235.0,2540,206.0,2.2487244903708703,0.49819167475937987,5789.925434256073
Bihar,41672,26779.0,4046,1768.0,862.0,25.0,12.0,32.0,430.0,1844,33.0,14.48169319098925,2.6326083127154543,1146.4823092020135
Kerala,52777,4115.0,1526,1525.0,403.0,21.0,21.0,22.0,282.0,132941,297.0,9.781184728773837,3.5383590754199883,242.6158023231656
Rajasthan,40516,25481.0,7024,129.0,727.0,24.0,19.0,12.0,144.0,82826,288.0,23.3124175963813,1.7569118443788636,4471.302330284615
Haryana,49596,74664.0,5442,924.0,436.0,44.0,6.0,7.0,245.0,146427,126.0,22.764451884633317,0.9330195821118514,3278.856537364228
Uttarakhand,34116,41720.0,1327,1595.0,846.0,3.0,15.0,8.0,352.0,196104,246.0,1.210090625244715,2.846905482207832,5361.403570950009
Uttar Pradesh,41421,91177.0,6160,1022.0,243.0,3.0,7.0,8.0,411.0,61790,196.0,6.813533847951186,5.4253167409571015,342.16478626370247
Delhi,50240,82978.0,5053,609.0,342.0,47.0,15.0,1.0,131.0,45746,105.0,11.228267086911629,0.9989297162256274,1075.9541988073615
Jharkhand,59102,28712.0,6695,811.0,462.0,43.0,1.0,1.0,164.0,36991,165.0,7.061134884245032,2.598166692147738,1653.5885127736801
Haryana,5431,99979.0,6623,1052.0,759.0,14.0,24.0,35.0,282.0,232018,214.0,12.331199420416262,3.8073397439340466,847.2485736630358
Bihar,44924,9269.0,6489,1984.0,182.0,44.0,27.0,19.0,237.0,98516,230.0,23.850861735187767,3.3983242264774183,2666.31071936098
Assam,11806,13494.0,5115,198.0,509.0,19.0,7.0,22.0,23.0,10761,105.0,5.873157562825135,2.834719110638178,1831.1483476703324
Andhra Pradesh,5892,40305.0,5898,752.0,529.0,18.0,19.0,22.0,55.0,289283,125.0,22.48375227130677,1.1468215851895716,585.8502373234471
Telangana,8574,79555.0,5274,947.0,59.0,27.0,5.0,34.0,333.0,106811,144.0,2.290104072750542,4.36234692980813,4034.089863650926
Punjab,11140,47251.0,4547,1818.0,916.0,37.0,24.0,29.0,42.0,273574,126.0,1.9703174890713262,5.329594155415332,1389.2248837163638
Jharkhand,45421,108391.0,2960,873.0,825.0,2.0,22.0,37.0,432.0,254461,197.0,20.26742152078217,3.0930364565556556,265.01749492076067
Uttar Pradesh,58574,85710.0,2729,1359.0,540.0,36.0,23.0,31.0,489.0,119472,183.0,1.9159246675547867,2.1289281777898554,211.82311897069746
Chhattisgarh,48965,47071.0,3865,1471.0,37.0,4.0,24.0,28.0,237.0,76523,257.0,14.653819228807201,4.499469941714465,1841.1149288196298
Odisha,8185,101394.0,990,628.0,38.0,35.0,10.0,6.0,161.0,22421,132.0,6.015148198441236,0.49753425199503487,6765.549652807445
Uttar Pradesh,18220,76631.0,6122,1242.0,883.0,14.0,21.0,10.0,254.0,161025,104.0,11.197318093785789,3.490961952593232,3382.646809228694
Madhya Pradesh,49930,30780.0,4928,1744.0,686.0,27.0,8.0,22.0,109.0,102452,211.0,15.333989348212192,1.9909875588261574,7971.560116075798
Assam,31200,96144.0,3383,832.0,820.0,28.0,1.0,13.0,373.0,207161,177.0,13.711387752747974,0.6385809324169859,5284.798345900082
Haryana,29996,113084.0,6855,935.0,792.0,22.0,19.0,0.0,248.0,137501,278.0,2.757535772523193,6.608036974550412,2455.112748482742
Tamil Nadu,4963,115929.0,1406,1446.0,633.0,44.0,24.0,7.0,485.0,241530,34.0,17.76231468331095,5.354882452587831,6045.464055519077
Jharkhand,41764,43642.0,5112,1333.0,437.0,2.0,0.0,18.0,451.0,111352,257.0,15.422489024887424,3.4808963968734945,1062.1654123474937
Uttar Pradesh,22120,37399.0,3412,1973.0,995.0,44.0,18.0,38.0,464.0,39156,134.0,12.249265440624052,0.623051814035271,5731.470140040172
Uttar Pradesh,20674,90277.0,1156,1408.0,847.0,27.0,9.0,33.0,53.0,23151,150.0,5.55824156092341,0.6892837608594452,4577.0464211056915
Punjab,37475,79067.0,6358,1765.0,536.0,15.0,15.0,15.0,396.0,255539,48.0,19.507105137313424,3.0213656388963814,5400.641051606921
Tamil Nadu,1428,42718.0,1837,791.0,878.0,15.0,25.0,25.0,462.0,48582,85.0,22.804799876803376,3.660349933721825,5090.86687218083
Delhi,38601,56543.0,7021,1312.0,13.0,19.0,7.0,4.0,217.0,220158,165.0,19.684086495784605,3.3851668026963275,6168.661176535342
Bihar,8464,91683.0,7541,1077.0,280.0,27.0,22.0,1.0,441.0,186337,297.0,18.51922898568359,0.3052066201158551,93.00522878734415
Tamil Nadu,3973,64204.0,889,206.0,872.0,37.0,8.0,34.0,320.0,200254,116.0,17.046919644058868,5.174179358572155,367.11014684638695
Maharashtra,31043,110895.0,4885,470.0,350.0,4.0,26.0,27.0,104.0,95933,266.0,17.967075759701352,2.7132914401321124,2615.337792175681
Haryana,24244,76985.0,4296,22.0,422.0,5.0,25.0,8.0,30.0,128990,59.0,20.994815146355652,6.064329400795976,170.60226868653814
Tamil Nadu,24852,89062.0,1266,1491.0,352.0,26.0,24.0,3.0,308.0,17504,283.0,22.878429469163084,2.1302719105153565,2268.322638119605
Andhra Pradesh,46498,8187.0,4728,1245.0,444.0,3.0,6.0,30.0,66.0,169894,74.0,22.829318943859224,0.4718379688013975,7987.894476415264
Haryana,45408,98529.0,7425,1337.0,110.0,49.0,12.0,29.0,134.0,244813,96.0,5.184843229857256,1.061610626326659,4520.229449918219
Uttarakhand,59633,61759.0,7535,526.0,386.0,41.0,1.0,22.0,159.0,135619,234.0,12.487238129583936,2.7775808245659994,4692.309017960461
Tamil Nadu,36067,114055.0,3531,190.0,915.0,24.0,8.0,24.0,213.0,1690,194.0,3.581742895886721,2.9417734502234154,5448.677534865559
Jharkhand,15260,85854.0,257,1930.0,710.0,18.0,7.0,31.0,322.0,213553,283.0,4.114455975731928,0.51513145937761,4518.938435188253
Delhi,11044,9444.0,2247,1431.0,891.0,28.0,24.0,28.0,21.0,272116,62.0,13.598928526319156,4.780876765212142,315.0466241884513
Telangana,35353,118479.0,4544,1806.0,553.0,37.0,27.0,21.0,57.0,50093,189.0,2.5575268980959147,1.449939833228924,7257.163957353479
Delhi,22048,49689.0,2314,364.0,464.0,44.0,18.0,18.0,166.0,169146,281.0,5.9944972875154034,0.3898452102147424,4162.26250221678
Delhi,10944,38989.0,6884,1570.0,56.0,30.0,17.0,23.0,142.0,148915,183.0,22.648141339816476,1.5067658761498135,5905.853171740239
Bihar,45805,72424.0,1404,1964.0,551.0,44.0,16.0,32.0,112.0,92934,47.0,8.687932684244542,0.7209376105582957,3635.2744998791936
Gujarat,45652,66329.0,1007,17.0,168.0,20.0,21.0,35.0,208.0,142999,12.0,8.280659209435822,2.736849397705746,339.47630927085464
Bihar,48207,45646.0,3587,478.0,589.0,5.0,27.0,34.0,392.0,245140,210.0,8.220749733158812,5.519876801312853,7697.75521167524
Karnataka,50422,40932.0,3424,1174.0,351.0,15.0,9.0,6.0,310.0,78381,20.0,22.10912109577204,1.816385863023474,7871.641754013894
